R,n_u,r,F,dF_dR
166.088,5,0,406.746,3.40657
166.108,5,0,406.965,3.40881
166.128,5,0,407.185,3.41104
166.148,5,0,407.405,3.41328
166.168,5,0,407.626,3.41553
166.188,5,0,407.847,3.41777
166.208,5,0,408.067,3.42002
166.228,5,0,408.289,3.42227
166.248,5,0,408.51,3.42452
166.268,5,0,408.732,3.42678
166.288,5,0,408.954,3.42904
166.308,5,0,409.176,3.4313
166.328,5,0,409.399,3.43356
166.348,5,0,409.622,3.43583
166.368,5,0,409.845,3.4381
166.388,5,0,410.068,3.44037
166.408,5,0,410.292,3.44264
166.428,5,0,410.516,3.44492
166.448,5,0,410.74,3.4472
166.468,5,0,410.964,3.44948
166.488,5,0,411.189,3.45177
166.508,5,0,411.414,3.45406
166.528,5,0,411.639,3.45635
166.548,5,0,411.865,3.45864
166.568,5,0,412.091,3.46094
166.588,5,0,412.317,3.46324
166.608,5,0,412.543,3.46554
166.628,5,0,412.77,3.46784
166.648,5,0,412.997,3.47015
166.668,5,0,413.224,3.47246
166.688,5,0,413.451,3.47477
166.708,5,0,413.679,3.47709
166.728,5,0,413.907,3.4794
166.748,5,0,414.135,3.48172
166.768,5,0,414.364,3.48405
166.788,5,0,414.593,3.48637
166.808,5,0,414.822,3.4887
166.828,5,0,415.051,3.49104
166.848,5,0,415.281,3.49337
166.868,5,0,415.511,3.49571
166.888,5,0,415.741,3.49805
166.908,5,0,415.972,3.50039
166.928,5,0,416.203,3.50274
166.948,5,0,416.434,3.50509
166.968,5,0,416.665,3.50744
166.988,5,0,416.897,3.50979
167.008,5,0,417.129,3.51215
167.028,5,0,417.361,3.51451
167.048,5,0,417.593,3.51687
167.068,5,0,417.826,3.51924
167.088,5,0,418.059,3.52161
167.108,5,0,418.293,3.52398
167.128,5,0,418.526,3.52635
167.148,5,0,418.76,3.52873
167.168,5,0,418.994,3.53111
167.188,5,0,419.229,3.53349
167.208,5,0,419.464,3.53588
167.228,5,0,419.699,3.53827
167.248,5,0,419.934,3.54066
167.268,5,0,420.17,3.54305
167.288,5,0,420.406,3.54545
167.308,5,0,420.642,3.54785
167.328,5,0,420.878,3.55025
167.348,5,0,421.115,3.55266
167.368,5,0,421.352,3.55507
167.388,5,0,421.59,3.55748
167.408,5,0,421.828,3.55989
167.428,5,0,422.066,3.56231
167.448,5,0,422.304,3.56473
167.468,5,0,422.542,3.56716
167.488,5,0,422.781,3.56958
167.508,5,0,423.02,3.57201
167.528,5,0,423.26,3.57444
167.548,5,0,423.5,3.57688
167.568,5,0,423.74,3.57932
167.588,5,0,423.98,3.58176
167.608,5,0,424.221,3.5842
167.628,5,0,424.462,3.58665
167.648,5,0,424.703,3.5891
167.668,5,0,424.945,3.59156
167.688,5,0,425.187,3.59401
167.708,5,0,425.429,3.59647
167.728,5,0,425.671,3.59893
167.748,5,0,425.914,3.6014
167.768,5,0,426.157,3.60387
167.788,5,0,426.401,3.60634
167.808,5,0,426.644,3.60881
167.828,5,0,426.888,3.61129
167.848,5,0,427.133,3.61377
167.868,5,0,427.377,3.61626
167.888,5,0,427.622,3.61874
167.908,5,0,427.867,3.62123
167.928,5,0,428.113,3.62373
167.948,5,0,428.359,3.62622
167.968,5,0,428.605,3.62872
167.988,5,0,428.851,3.63122
168.008,5,0,429.098,3.63373
168.028,5,0,429.345,3.63624
168.048,5,0,429.593,3.63875
168.068,5,0,429.84,3.64127
168.088,5,0,430.088,3.64378
168.108,5,0,430.337,3.6463
168.128,5,0,430.585,3.64883
168.148,5,0,430.834,3.65136
168.168,5,0,431.084,3.65389
168.188,5,0,431.333,3.65642
168.208,5,0,431.583,3.65896
168.228,5,0,431.833,3.6615
168.248,5,0,432.084,3.66404
168.268,5,0,432.335,3.66659
168.288,5,0,432.586,3.66914
168.308,5,0,432.838,3.67169
168.328,5,0,433.089,3.67424
168.348,5,0,433.342,3.6768
168.368,5,0,433.594,3.67937
168.388,5,0,433.847,3.68193
168.408,5,0,434.1,3.6845
168.428,5,0,434.353,3.68707
168.448,5,0,434.607,3.68965
168.468,5,0,434.861,3.69223
168.488,5,0,435.116,3.69481
168.508,5,0,435.37,3.69739
168.528,5,0,435.626,3.69998
168.548,5,0,435.881,3.70257
168.568,5,0,436.137,3.70517
168.588,5,0,436.393,3.70776
168.608,5,0,436.649,3.71037
168.628,5,0,436.906,3.71297
168.648,5,0,437.163,3.71558
168.668,5,0,437.42,3.71819
168.688,5,0,437.678,3.7208
168.708,5,0,437.936,3.72342
168.728,5,0,438.194,3.72604
168.748,5,0,438.453,3.72867
168.768,5,0,438.712,3.7313
168.788,5,0,438.971,3.73393
168.808,5,0,439.231,3.73656
168.828,5,0,439.491,3.7392
168.848,5,0,439.752,3.74184
168.868,5,0,440.012,3.74449
168.888,5,0,440.273,3.74713
168.908,5,0,440.535,3.74978
168.928,5,0,440.796,3.75244
168.948,5,0,441.059,3.7551
168.968,5,0,441.321,3.75776
168.988,5,0,441.584,3.76042
169.008,5,0,441.847,3.76309
169.028,5,0,442.11,3.76576
169.048,5,0,442.374,3.76844
169.068,5,0,442.638,3.77112
169.088,5,0,442.903,3.7738
169.108,5,0,443.167,3.77649
169.128,5,0,443.433,3.77917
169.148,5,0,443.698,3.78187
169.168,5,0,443.964,3.78456
169.188,5,0,444.23,3.78726
169.208,5,0,444.497,3.78997
169.228,5,0,444.764,3.79267
169.248,5,0,445.031,3.79538
169.268,5,0,445.298,3.79809
169.288,5,0,445.566,3.80081
169.308,5,0,445.835,3.80353
169.328,5,0,446.103,3.80626
169.348,5,0,446.372,3.80898
169.368,5,0,446.642,3.81171
169.388,5,0,446.911,3.81445
169.408,5,0,447.181,3.81719
169.428,5,0,447.452,3.81993
169.448,5,0,447.723,3.82267
169.468,5,0,447.994,3.82542
169.488,5,0,448.265,3.82817
169.508,5,0,448.537,3.83093
169.528,5,0,448.809,3.83369
169.548,5,0,449.082,3.83645
169.568,5,0,449.355,3.83922
169.588,5,0,449.628,3.84199
169.608,5,0,449.902,3.84476
169.628,5,0,450.176,3.84754
169.648,5,0,450.45,3.85032
169.668,5,0,450.725,3.85311
169.688,5,0,451,3.8559
169.708,5,0,451.276,3.85869
169.728,5,0,451.552,3.86148
169.748,5,0,451.828,3.86428
169.768,5,0,452.104,3.86709
169.788,5,0,452.381,3.86989
169.808,5,0,452.659,3.8727
169.828,5,0,452.936,3.87552
169.848,5,0,453.214,3.87834
169.868,5,0,453.493,3.88116
169.888,5,0,453.772,3.88398
169.908,5,0,454.051,3.88681
169.928,5,0,454.33,3.88965
169.948,5,0,454.61,3.89248
169.968,5,0,454.891,3.89532
169.988,5,0,455.171,3.89817
170.009,5,0,455.452,3.90101
170.029,5,0,455.734,3.90387
170.049,5,0,456.016,3.90672
170.069,5,0,456.298,3.90958
170.089,5,0,456.58,3.91244
170.109,5,0,456.863,3.91531
170.129,5,0,457.147,3.91818
170.149,5,0,457.43,3.92106
170.169,5,0,457.715,3.92393
170.189,5,0,457.999,3.92682
170.209,5,0,458.284,3.9297
170.229,5,0,458.569,3.93259
170.249,5,0,458.855,3.93549
170.269,5,0,459.141,3.93838
170.289,5,0,459.427,3.94128
170.309,5,0,459.714,3.94419
170.329,5,0,460.001,3.9471
170.349,5,0,460.289,3.95001
170.369,5,0,460.577,3.95293
170.389,5,0,460.865,3.95585
170.409,5,0,461.154,3.95877
170.429,5,0,461.443,3.9617
170.449,5,0,461.733,3.96464
170.469,5,0,462.023,3.96757
170.489,5,0,462.313,3.97051
170.509,5,0,462.604,3.97346
170.529,5,0,462.895,3.97641
170.549,5,0,463.186,3.97936
170.569,5,0,463.478,3.98231
170.589,5,0,463.771,3.98528
170.609,5,0,464.063,3.98824
170.629,5,0,464.357,3.99121
170.649,5,0,464.65,3.99418
170.669,5,0,464.944,3.99716
170.689,5,0,465.238,4.00014
170.709,5,0,465.533,4.00312
170.729,5,0,465.828,4.00611
170.749,5,0,466.124,4.0091
170.769,5,0,466.42,4.0121
170.789,5,0,466.716,4.0151
170.809,5,0,467.013,4.01811
170.829,5,0,467.31,4.02112
170.849,5,0,467.608,4.02413
170.869,5,0,467.906,4.02715
170.889,5,0,468.204,4.03017
170.909,5,0,468.503,4.03319
170.929,5,0,468.802,4.03622
170.949,5,0,469.102,4.03926
170.969,5,0,469.402,4.04229
170.989,5,0,469.703,4.04534
171.009,5,0,470.004,4.04838
171.029,5,0,470.305,4.05143
171.049,5,0,470.607,4.05449
171.069,5,0,470.909,4.05755
171.089,5,0,471.211,4.06061
171.109,5,0,471.514,4.06368
171.129,5,0,471.818,4.06675
171.149,5,0,472.122,4.06982
171.169,5,0,472.426,4.0729
171.189,5,0,472.731,4.07599
171.209,5,0,473.036,4.07908
171.229,5,0,473.341,4.08217
171.249,5,0,473.647,4.08527
171.269,5,0,473.954,4.08837
171.289,5,0,474.261,4.09147
171.309,5,0,474.568,4.09458
171.329,5,0,474.876,4.0977
171.349,5,0,475.184,4.10081
171.369,5,0,475.492,4.10394
171.389,5,0,475.802,4.10706
171.409,5,0,476.111,4.1102
171.429,5,0,476.421,4.11333
171.449,5,0,476.731,4.11647
171.469,5,0,477.042,4.11962
171.489,5,0,477.353,4.12277
171.509,5,0,477.665,4.12592
171.529,5,0,477.977,4.12908
171.549,5,0,478.289,4.13224
171.569,5,0,478.602,4.13541
171.589,5,0,478.916,4.13858
171.609,5,0,479.23,4.14175
171.629,5,0,479.544,4.14493
171.649,5,0,479.859,4.14812
171.669,5,0,480.174,4.15131
171.689,5,0,480.49,4.1545
171.709,5,0,480.806,4.1577
171.729,5,0,481.122,4.1609
171.749,5,0,481.439,4.16411
171.769,5,0,481.757,4.16732
171.789,5,0,482.075,4.17053
171.809,5,0,482.393,4.17375
171.829,5,0,482.712,4.17698
171.849,5,0,483.031,4.18021
171.869,5,0,483.351,4.18344
171.889,5,0,483.671,4.18668
171.909,5,0,483.991,4.18992
171.929,5,0,484.313,4.19317
171.949,5,0,484.634,4.19642
171.969,5,0,484.956,4.19968
171.989,5,0,485.279,4.20294
172.009,5,0,485.602,4.20621
172.029,5,0,485.925,4.20948
172.049,5,0,486.249,4.21275
172.069,5,0,486.573,4.21604
172.089,5,0,486.898,4.21932
172.109,5,0,487.223,4.22261
172.129,5,0,487.549,4.2259
172.149,5,0,487.875,4.2292
172.169,5,0,488.202,4.23251
172.189,5,0,488.529,4.23581
172.209,5,0,488.857,4.23913
172.229,5,0,489.185,4.24245
172.249,5,0,489.513,4.24577
172.269,5,0,489.843,4.2491
172.289,5,0,490.172,4.25243
172.309,5,0,490.502,4.25577
172.329,5,0,490.833,4.25911
172.349,5,0,491.164,4.26245
172.369,5,0,491.495,4.26581
172.389,5,0,491.827,4.26916
172.409,5,0,492.159,4.27252
172.429,5,0,492.492,4.27589
172.449,5,0,492.826,4.27926
172.469,5,0,493.16,4.28263
172.489,5,0,493.494,4.28602
172.509,5,0,493.829,4.2894
172.529,5,0,494.164,4.29279
172.549,5,0,494.5,4.29619
172.569,5,0,494.836,4.29959
172.589,5,0,495.173,4.30299
172.609,5,0,495.511,4.3064
172.629,5,0,495.848,4.30982
172.649,5,0,496.187,4.31324
172.669,5,0,496.526,4.31666
172.689,5,0,496.865,4.32009
172.709,5,0,497.205,4.32353
172.729,5,0,497.545,4.32697
172.749,5,0,497.886,4.33041
172.769,5,0,498.227,4.33386
172.789,5,0,498.569,4.33732
172.809,5,0,498.911,4.34078
172.829,5,0,499.254,4.34424
172.849,5,0,499.598,4.34771
172.869,5,0,499.941,4.35119
172.889,5,0,500.286,4.35467
172.909,5,0,500.631,4.35815
172.929,5,0,500.976,4.36164
172.949,5,0,501.322,4.36514
172.969,5,0,501.668,4.36864
172.989,5,0,502.015,4.37215
173.009,5,0,502.363,4.37566
173.029,5,0,502.711,4.37917
173.049,5,0,503.059,4.38269
173.069,5,0,503.408,4.38622
173.089,5,0,503.758,4.38975
173.109,5,0,504.108,4.39329
173.129,5,0,504.458,4.39683
173.149,5,0,504.81,4.40038
173.169,5,0,505.161,4.40393
173.189,5,0,505.513,4.40749
173.209,5,0,505.866,4.41106
173.229,5,0,506.219,4.41462
173.249,5,0,506.573,4.4182
173.269,5,0,506.927,4.42178
173.289,5,0,507.282,4.42536
173.309,5,0,507.638,4.42895
173.329,5,0,507.993,4.43255
173.349,5,0,508.35,4.43615
173.369,5,0,508.707,4.43976
173.389,5,0,509.064,4.44337
173.409,5,0,509.422,4.44698
173.429,5,0,509.781,4.45061
173.449,5,0,510.14,4.45423
173.469,5,0,510.5,4.45787
173.489,5,0,510.86,4.46151
173.509,5,0,511.221,4.46515
173.529,5,0,511.582,4.4688
173.549,5,0,511.944,4.47246
173.569,5,0,512.306,4.47612
173.589,5,0,512.669,4.47978
173.609,5,0,513.033,4.48345
173.629,5,0,513.397,4.48713
173.649,5,0,513.762,4.49081
173.669,5,0,514.127,4.4945
173.689,5,0,514.493,4.4982
173.709,5,0,514.859,4.5019
173.729,5,0,515.226,4.5056
173.749,5,0,515.593,4.50931
173.769,5,0,515.961,4.51303
173.789,5,0,516.33,4.51675
173.809,5,0,516.699,4.52048
173.829,5,0,517.068,4.52421
173.849,5,0,517.439,4.52795
173.869,5,0,517.81,4.5317
173.889,5,0,518.181,4.53545
173.909,5,0,518.553,4.5392
173.929,5,0,518.925,4.54296
173.949,5,0,519.299,4.54673
173.969,5,0,519.672,4.55051
173.989,5,0,520.047,4.55428
174.009,5,0,520.421,4.55807
174.029,5,0,520.797,4.56186
174.049,5,0,521.173,4.56566
174.069,5,0,521.549,4.56946
174.089,5,0,521.927,4.57327
174.109,5,0,522.304,4.57708
174.129,5,0,522.683,4.5809
174.149,5,0,523.062,4.58473
174.169,5,0,523.441,4.58856
174.189,5,0,523.821,4.5924
174.209,5,0,524.202,4.59624
174.229,5,0,524.583,4.60009
174.249,5,0,524.965,4.60395
174.269,5,0,525.348,4.60781
174.289,5,0,525.731,4.61167
174.309,5,0,526.115,4.61555
174.329,5,0,526.499,4.61943
174.349,5,0,526.884,4.62331
174.369,5,0,527.269,4.6272
174.389,5,0,527.655,4.6311
174.409,5,0,528.042,4.635
174.429,5,0,528.43,4.63891
174.449,5,0,528.817,4.64283
174.469,5,0,529.206,4.64675
174.489,5,0,529.595,4.65068
174.509,5,0,529.985,4.65461
174.529,5,0,530.375,4.65855
174.549,5,0,530.766,4.6625
174.569,5,0,531.158,4.66645
174.589,5,0,531.55,4.67041
174.609,5,0,531.943,4.67438
174.629,5,0,532.337,4.67835
174.649,5,0,532.731,4.68233
174.669,5,0,533.125,4.68631
174.689,5,0,533.521,4.6903
174.709,5,0,533.917,4.6943
174.729,5,0,534.313,4.6983
174.749,5,0,534.711,4.70231
174.769,5,0,535.109,4.70632
174.789,5,0,535.507,4.71034
174.809,5,0,535.906,4.71437
174.829,5,0,536.306,4.71841
174.849,5,0,536.706,4.72245
174.869,5,0,537.108,4.72649
174.889,5,0,537.509,4.73055
174.909,5,0,537.912,4.73461
174.929,5,0,538.315,4.73867
174.949,5,0,538.718,4.74275
174.969,5,0,539.123,4.74682
174.989,5,0,539.528,4.75091
175.009,5,0,539.933,4.755
175.029,5,0,540.339,4.7591
175.049,5,0,540.746,4.76321
175.069,5,0,541.154,4.76732
175.089,5,0,541.562,4.77144
175.109,5,0,541.971,4.77556
175.129,5,0,542.381,4.77969
175.149,5,0,542.791,4.78383
175.169,5,0,543.202,4.78798
175.189,5,0,543.613,4.79213
175.209,5,0,544.025,4.79629
175.229,5,0,544.438,4.80045
175.249,5,0,544.852,4.80462
175.269,5,0,545.266,4.8088
175.289,5,0,545.681,4.81299
175.309,5,0,546.096,4.81718
175.329,5,0,546.513,4.82138
175.349,5,0,546.93,4.82558
175.369,5,0,547.347,4.82979
175.389,5,0,547.765,4.83401
175.409,5,0,548.184,4.83824
175.429,5,0,548.604,4.84247
175.449,5,0,549.024,4.84671
175.469,5,0,549.445,4.85096
175.489,5,0,549.867,4.85521
175.509,5,0,550.289,4.85947
175.529,5,0,550.713,4.86374
175.549,5,0,551.136,4.86801
175.569,5,0,551.561,4.87229
175.589,5,0,551.986,4.87658
175.609,5,0,552.412,4.88088
175.629,5,0,552.839,4.88518
175.649,5,0,553.266,4.88949
175.669,5,0,553.694,4.8938
175.689,5,0,554.123,4.89813
175.709,5,0,554.552,4.90246
175.729,5,0,554.982,4.90679
175.749,5,0,555.413,4.91114
175.769,5,0,555.845,4.91549
175.789,5,0,556.277,4.91985
175.809,5,0,556.71,4.92422
175.829,5,0,557.143,4.92859
175.849,5,0,557.578,4.93297
175.869,5,0,558.013,4.93736
175.889,5,0,558.449,4.94175
175.909,5,0,558.886,4.94615
175.929,5,0,559.323,4.95056
175.949,5,0,559.761,4.95498
175.969,5,0,560.2,4.9594
175.989,5,0,560.639,4.96384
176.009,5,0,561.08,4.96827
176.029,5,0,561.521,4.97272
176.049,5,0,561.962,4.97717
176.069,5,0,562.405,4.98163
176.089,5,0,562.848,4.9861
176.109,5,0,563.292,4.99058
176.129,5,0,563.737,4.99506
176.149,5,0,564.182,4.99955
176.169,5,0,564.628,5.00405
176.189,5,0,565.075,5.00856
176.209,5,0,565.523,5.01307
176.229,5,0,565.972,5.01759
176.249,5,0,566.421,5.02212
176.269,5,0,566.871,5.02666
176.289,5,0,567.322,5.0312
176.309,5,0,567.773,5.03575
176.329,5,0,568.225,5.04031
176.349,5,0,568.679,5.04488
176.369,5,0,569.132,5.04945
176.389,5,0,569.587,5.05403
176.409,5,0,570.042,5.05862
176.429,5,0,570.499,5.06322
176.449,5,0,570.956,5.06783
176.469,5,0,571.413,5.07244
176.489,5,0,571.872,5.07706
176.509,5,0,572.331,5.08169
176.529,5,0,572.791,5.08633
176.549,5,0,573.252,5.09097
176.569,5,0,573.714,5.09562
176.589,5,0,574.176,5.10028
176.609,5,0,574.639,5.10495
176.629,5,0,575.103,5.10963
176.649,5,0,575.568,5.11431
176.669,5,0,576.034,5.119
176.689,5,0,576.5,5.1237
176.709,5,0,576.967,5.12841
176.729,5,0,577.435,5.13313
176.749,5,0,577.904,5.13785
176.769,5,0,578.374,5.14259
176.789,5,0,578.844,5.14733
176.809,5,0,579.316,5.15207
176.829,5,0,579.788,5.15683
176.849,5,0,580.261,5.1616
176.869,5,0,580.735,5.16637
176.889,5,0,581.209,5.17115
176.909,5,0,581.685,5.17594
176.929,5,0,582.161,5.18074
176.949,5,0,582.638,5.18555
176.969,5,0,583.116,5.19036
176.989,5,0,583.594,5.19518
177.009,5,0,584.074,5.20002
177.029,5,0,584.554,5.20486
177.049,5,0,585.036,5.2097
177.069,5,0,585.518,5.21456
177.089,5,0,586.001,5.21943
177.109,5,0,586.484,5.2243
177.129,5,0,586.969,5.22918
177.149,5,0,587.454,5.23407
177.169,5,0,587.941,5.23897
177.189,5,0,588.428,5.24388
177.209,5,0,588.916,5.24879
177.229,5,0,589.405,5.25372
177.249,5,0,589.895,5.25865
177.269,5,0,590.385,5.26359
177.289,5,0,590.877,5.26855
177.309,5,0,591.369,5.2735
177.329,5,0,591.862,5.27847
177.349,5,0,592.356,5.28345
177.369,5,0,592.851,5.28844
177.389,5,0,593.347,5.29343
177.409,5,0,593.844,5.29843
177.429,5,0,594.342,5.30345
177.449,5,0,594.84,5.30847
177.469,5,0,595.34,5.3135
177.489,5,0,595.84,5.31853
177.509,5,0,596.341,5.32358
177.529,5,0,596.843,5.32864
177.549,5,0,597.346,5.3337
177.569,5,0,597.85,5.33878
177.589,5,0,598.355,5.34386
177.609,5,0,598.861,5.34896
177.629,5,0,599.367,5.35406
177.649,5,0,599.875,5.35917
177.669,5,0,600.383,5.36429
177.689,5,0,600.892,5.36942
177.709,5,0,601.403,5.37456
177.729,5,0,601.914,5.3797
177.749,5,0,602.426,5.38486
177.769,5,0,602.939,5.39003
177.789,5,0,603.453,5.3952
177.809,5,0,603.968,5.40039
177.829,5,0,604.484,5.40558
177.849,5,0,605,5.41078
177.869,5,0,605.518,5.416
177.889,5,0,606.037,5.42122
177.909,5,0,606.556,5.42645
177.929,5,0,607.077,5.43169
177.949,5,0,607.598,5.43694
177.969,5,0,608.121,5.4422
177.989,5,0,608.644,5.44747
178.009,5,0,609.168,5.45275
178.029,5,0,609.694,5.45804
178.049,5,0,610.22,5.46333
178.069,5,0,610.747,5.46864
178.089,5,0,611.275,5.47396
178.109,5,0,611.804,5.47929
178.129,5,0,612.334,5.48462
178.149,5,0,612.866,5.48997
178.169,5,0,613.398,5.49533
178.189,5,0,613.931,5.50069
178.209,5,0,614.465,5.50607
178.229,5,0,615,5.51145
178.249,5,0,615.536,5.51685
178.269,5,0,616.073,5.52225
178.289,5,0,616.611,5.52767
178.309,5,0,617.15,5.53309
178.329,5,0,617.69,5.53853
178.349,5,0,618.231,5.54397
178.369,5,0,618.773,5.54943
178.389,5,0,619.315,5.5549
178.409,5,0,619.859,5.56037
178.429,5,0,620.404,5.56586
178.449,5,0,620.95,5.57135
178.469,5,0,621.498,5.57686
178.489,5,0,622.046,5.58237
178.509,5,0,622.595,5.5879
178.529,5,0,623.145,5.59344
178.549,5,0,623.696,5.59898
178.569,5,0,624.248,5.60454
178.589,5,0,624.801,5.61011
178.609,5,0,625.356,5.61569
178.629,5,0,625.911,5.62128
178.649,5,0,626.467,5.62687
178.669,5,0,627.024,5.63248
178.689,5,0,627.583,5.6381
178.709,5,0,628.142,5.64373
178.729,5,0,628.703,5.64937
178.749,5,0,629.264,5.65503
178.769,5,0,629.827,5.66069
178.789,5,0,630.391,5.66636
178.809,5,0,630.956,5.67204
178.829,5,0,631.521,5.67774
178.849,5,0,632.088,5.68344
178.869,5,0,632.656,5.68916
178.889,5,0,633.226,5.69488
178.909,5,0,633.796,5.70062
178.929,5,0,634.367,5.70637
178.949,5,0,634.939,5.71213
178.969,5,0,635.513,5.7179
178.989,5,0,636.087,5.72368
179.009,5,0,636.663,5.72947
179.029,5,0,637.24,5.73527
179.049,5,0,637.817,5.74109
179.069,5,0,638.396,5.74691
179.089,5,0,638.976,5.75275
179.109,5,0,639.558,5.7586
179.129,5,0,640.14,5.76445
179.149,5,0,640.723,5.77032
179.169,5,0,641.308,5.7762
179.189,5,0,641.893,5.7821
179.209,5,0,642.48,5.788
179.229,5,0,643.068,5.79391
179.249,5,0,643.657,5.79984
179.269,5,0,644.247,5.80578
179.289,5,0,644.839,5.81173
179.309,5,0,645.431,5.81769
179.329,5,0,646.025,5.82366
179.349,5,0,646.62,5.82964
179.369,5,0,647.216,5.83564
179.389,5,0,647.813,5.84164
179.409,5,0,648.411,5.84766
179.429,5,0,649.01,5.85369
179.449,5,0,649.611,5.85973
179.469,5,0,650.213,5.86579
179.489,5,0,650.816,5.87185
179.509,5,0,651.42,5.87793
179.529,5,0,652.025,5.88402
179.549,5,0,652.632,5.89012
179.569,5,0,653.239,5.89623
179.589,5,0,653.848,5.90235
179.609,5,0,654.458,5.90849
179.629,5,0,655.07,5.91464
179.649,5,0,655.682,5.9208
179.669,5,0,656.296,5.92697
179.689,5,0,656.911,5.93316
179.709,5,0,657.527,5.93935
179.729,5,0,658.144,5.94556
179.749,5,0,658.763,5.95178
179.769,5,0,659.383,5.95802
179.789,5,0,660.004,5.96426
179.809,5,0,660.626,5.97052
179.829,5,0,661.25,5.97679
179.849,5,0,661.874,5.98307
179.869,5,0,662.5,5.98937
179.889,5,0,663.128,5.99568
179.909,5,0,663.756,6.002
179.929,5,0,664.386,6.00833
179.949,5,0,665.017,6.01467
179.969,5,0,665.649,6.02103
179.989,5,0,666.283,6.0274
180.009,5,0,666.918,6.03379
180.029,5,0,667.554,6.04018
180.049,5,0,668.191,6.04659
180.069,5,0,668.83,6.05301
180.089,5,0,669.47,6.05945
180.109,5,0,670.111,6.0659
180.129,5,0,670.753,6.07236
180.149,5,0,671.397,6.07883
180.169,5,0,672.042,6.08532
180.189,5,0,672.689,6.09182
180.209,5,0,673.337,6.09833
180.229,5,0,673.986,6.10486
180.249,5,0,674.636,6.11139
180.269,5,0,675.288,6.11795
180.289,5,0,675.941,6.12451
180.309,5,0,676.595,6.13109
180.329,5,0,677.251,6.13768
180.349,5,0,677.908,6.14429
180.369,5,0,678.566,6.15091
180.389,5,0,679.226,6.15754
180.409,5,0,679.887,6.16419
180.429,5,0,680.549,6.17085
180.449,5,0,681.213,6.17752
180.469,5,0,681.878,6.18421
180.489,5,0,682.545,6.19091
180.509,5,0,683.213,6.19762
180.529,5,0,683.882,6.20435
180.549,5,0,684.553,6.21109
180.569,5,0,685.225,6.21784
180.589,5,0,685.898,6.22461
180.609,5,0,686.573,6.2314
180.629,5,0,687.249,6.23819
180.649,5,0,687.927,6.24501
180.669,5,0,688.606,6.25183
180.689,5,0,689.286,6.25867
180.709,5,0,689.968,6.26552
180.729,5,0,690.651,6.27239
180.749,5,0,691.336,6.27927
180.769,5,0,692.022,6.28617
180.789,5,0,692.71,6.29308
180.809,5,0,693.399,6.30001
180.829,5,0,694.089,6.30695
180.849,5,0,694.781,6.3139
180.869,5,0,695.474,6.32087
180.889,5,0,696.169,6.32785
180.909,5,0,696.865,6.33485
180.929,5,0,697.563,6.34186
180.949,5,0,698.262,6.34889
180.969,5,0,698.963,6.35593
180.989,5,0,699.665,6.36298
181.009,5,0,700.368,6.37006
181.029,5,0,701.074,6.37714
181.049,5,0,701.78,6.38424
181.069,5,0,702.488,6.39136
181.089,5,0,703.198,6.39849
181.109,5,0,703.909,6.40564
181.129,5,0,704.621,6.4128
181.149,5,0,705.336,6.41997
181.169,5,0,706.051,6.42716
181.189,5,0,706.768,6.43437
181.209,5,0,707.487,6.44159
181.229,5,0,708.207,6.44883
181.249,5,0,708.929,6.45608
181.269,5,0,709.652,6.46335
181.289,5,0,710.377,6.47063
181.309,5,0,711.104,6.47793
181.329,5,0,711.832,6.48525
181.349,5,0,712.561,6.49258
181.369,5,0,713.292,6.49993
181.389,5,0,714.025,6.50729
181.409,5,0,714.759,6.51466
181.429,5,0,715.495,6.52206
181.449,5,0,716.233,6.52947
181.469,5,0,716.972,6.53689
181.489,5,0,717.712,6.54433
181.509,5,0,718.454,6.55179
181.529,5,0,719.198,6.55927
181.549,5,0,719.944,6.56676
181.569,5,0,720.691,6.57426
181.589,5,0,721.44,6.58178
181.609,5,0,722.19,6.58932
181.629,5,0,722.942,6.59688
181.649,5,0,723.696,6.60445
181.669,5,0,724.451,6.61204
181.689,5,0,725.208,6.61964
181.709,5,0,725.966,6.62726
181.729,5,0,726.727,6.6349
181.749,5,0,727.489,6.64255
181.769,5,0,728.252,6.65023
181.789,5,0,729.018,6.65791
181.809,5,0,729.785,6.66562
181.829,5,0,730.553,6.67334
181.849,5,0,731.324,6.68108
181.869,5,0,732.096,6.68883
181.889,5,0,732.869,6.69661
181.909,5,0,733.645,6.7044
181.929,5,0,734.422,6.7122
181.949,5,0,735.201,6.72003
181.969,5,0,735.982,6.72787
181.989,5,0,736.764,6.73573
182.009,5,0,737.548,6.74361
