r,f
36.363575415243446,1.1938980690466305
36.410923820732044,1.1970499960004584
36.45827222622064,1.2001869043436335
36.50562063170924,1.203455958640807
36.55296903719784,1.206820324337434
36.60031744268643,1.2103430573206344
36.64766584817503,1.2136332986511729
36.69501425366363,1.216808487980837
36.74236265915223,1.2199057006473855
36.78971106464083,1.223097573237764
36.837059470129425,1.226462419488969
36.884407875618024,1.2298917909614202
36.93175628110662,1.2331735967473612
36.97910468659522,1.2365265562453143
37.02645309208382,1.2398837241914096
37.07380149757242,1.2432045798644864
37.12114990306102,1.2467277965500472
37.168498308549616,1.2502183083515763
37.215846714038214,1.253864150524017
37.26319511952681,1.2573722677980939
37.31054352501541,1.2606847355738529
37.35789193050401,1.2638139952062544
37.4052403359926,1.2668200784576744
37.4525887414812,1.2701130755179657
37.4999371469698,1.2736361803257863
37.5472855524584,1.277344854160445
37.594633957946996,1.2787014088654012
37.641982363435595,1.2758307824381419
37.689330768924194,1.2728255823743841
37.73667917441279,1.2697565221043572
37.78402757990139,1.2711322173170192
37.83137598538999,1.2744303552595857
37.87872439087859,1.2778427736343116
37.92607279636719,1.2814391068313467
37.973421201855786,1.2852408795784698
38.020769607344384,1.288990159008534
38.06811801283298,1.292834261095054
38.11546641832158,1.296515513604048
38.16281482381018,1.3000019635836435
38.21016322929878,1.3033902925531626
38.25751163478737,1.3065138655957158
38.30486004027597,1.3082218430886996
38.35220844576457,1.307698492948944
38.399556851253166,1.3074287394521722
38.446905256741765,1.307478371123479
38.49425366223036,1.309699463039269
38.54160206771896,1.3134376917050081
38.58895047320756,1.3169496932112599
38.63629887869616,1.3158002053368258
38.68364728418476,1.3096819488737992
38.73099568967336,1.3018897158624727
38.778344095161955,1.2951942933648306
38.825692500650554,1.2924778644464938
38.87304090613915,1.2958535291588533
38.92038931162775,1.2995274044719358
