Force_f,Average_r,Average_n,Std_r,Std_n
2.4324324324324325,91.97010165712318,4.0,8.072017683834913,0.0
2.4424424424424425,92.07977543580577,4.0,8.081643519766766,0.0
2.4524524524524525,92.18944921448842,4.0,8.091269355698621,0.0
2.4624624624624625,92.29912299317103,4.0,8.100895191630473,0.0
2.4724724724724725,92.40879677185364,4.0,8.110521027562326,0.0
2.4824824824824825,92.5184705505363,4.0,8.120146863494183,0.0
2.4924924924924925,92.62814432921893,4.0,8.129772699426034,0.0
2.5025025025025025,92.73781810790149,4.0,8.139398535357891,0.0
2.5125125125125125,92.84749188658418,4.0,8.149024371289743,0.0
2.5225225225225225,92.95716566526677,4.0,8.158650207221596,0.0
2.5325325325325325,93.06210362190532,4.0,8.167860387064179,0.0
2.5425425425425425,93.16526564527737,4.0,8.176914695873277,0.0
2.5525525525525525,93.26842766864937,4.0,8.185969004682383,0.0
2.5625625625625625,93.37158969202144,4.0,8.195023313491484,0.0
2.5725725725725725,93.47475171539345,4.0,8.204077622300591,0.0
2.5825825825825826,93.57791373876549,4.0,8.213131931109693,0.0
2.5925925925925926,93.68107576213761,4.0,8.222186239918797,0.0
2.6026026026026026,93.78423778550962,4.0,8.231240548727898,0.0
2.6126126126126126,93.88739980888167,4.0,8.240294857537002,0.0
2.6226226226226226,93.99056183225366,4.0,8.249349166346105,0.0
2.6326326326326326,94.08995189840569,4.0,8.258072417956557,0.0
2.6426426426426426,94.187186560432,4.0,8.266606494024915,0.0
2.6526526526526526,94.28442122245823,4.0,8.275140570093273,0.0
2.6626626626626626,94.38165588448459,4.0,8.283674646161632,0.0
2.6726726726726726,94.47889054651085,4.0,8.292208722229992,0.0
2.6826826826826826,94.57612520853712,4.0,8.300742798298351,0.0
2.6926926926926926,94.67335987056343,4.0,8.30927687436671,0.0
2.7027027027027026,94.77059453258971,4.0,8.31781095043507,0.0
2.7127127127127126,94.86782919461601,4.0,8.326345026503429,0.0
2.7227227227227226,94.96506385664232,4.0,8.33487910257179,0.0
2.7327327327327327,95.0593475457333,4.0,8.343154176338556,0.0
2.7427427427427427,95.15117209071164,4.0,8.351213414853996,0.0
2.7527527527527527,95.24299663568995,4.0,8.359272653369434,0.0
2.7627627627627627,95.33482118066824,4.0,8.36733189188487,0.0
2.7727727727727727,95.4266457256466,4.0,8.37539113040031,0.0
2.7827827827827827,95.51847027062489,4.0,8.383450368915748,0.0
2.7927927927927927,95.61029481560323,4.0,8.391509607431184,0.0
2.8028028028028027,95.70211936058149,4.0,8.399568845946622,0.0
2.8128128128128127,95.79394390555983,4.0,8.40762808446206,0.0
2.8228228228228227,95.88576845053814,4.0,8.4156873229775,0.0
2.8328328328328327,95.97534257154712,4.0,8.423549050716412,0.0
2.8428428428428427,96.06221618379281,4.0,8.431173765523491,0.0
2.8528528528528527,96.14908979603847,4.0,8.438798480330568,0.0
