r,f_simulation_mean,f_theory,valid_trajectories_count
4.660708468468469,2.3373642436666553,0.7104535668005677,300
4.6863167567567565,2.4078464144504585,0.7166280180990501,300
4.711925045045045,2.4143801702201437,0.7228514738481848,300
4.737533333333333,2.3540180170699627,0.7291245231085219,300
4.763141621621622,2.3495264940109792,0.7354477553236175,300
4.78874990990991,2.4017219235273926,0.7418217596340625,300
4.814358198198199,2.3991051061727044,0.7482471241243588,300
4.839966486486486,2.429821283351972,0.7547244349972979,300
4.865574774774775,2.3757709076830866,0.7612542756701058,300
4.891183063063063,2.3152777887710605,0.7678372257862268,300
4.9167913513513515,2.3799943071013727,0.7744738601362409,300
4.94239963963964,2.3634948267400064,0.7811647474809564,300
4.968007927927928,2.3593033863794504,0.7879104492693093,300
4.993616216216217,2.2866591830393306,0.7947115182432543,300
5.019224504504504,2.3487816201302434,0.8015684969213832,300
5.044832792792793,2.312084082369129,0.8084819159525609,300
5.070441081081081,2.2574210473220866,0.81545229233042,300
5.09604936936937,2.2444742112918092,0.8224801274591265,300
5.121657657657658,2.3037825201672733,0.8295659050604125,300
5.147265945945946,2.3648140073744526,0.8367100889114936,300
5.172874234234234,2.363233607581018,0.8439131204031325,300
5.198482522522522,2.417553912139296,0.8511754159068528,300
5.224090810810811,2.4813548801961103,0.8584973639400713,300
5.249699099099099,2.4734348062282994,0.865879322117817,300
5.275307387387388,2.4650777012131115,0.8733216138797107,300
5.300915675675676,2.5293661040837705,0.8808245249810143,300
5.3265239639639645,2.595049176899108,0.8883882997368985,300
5.352132252252252,2.6627142568188544,0.8960131370096024,300
5.3777405405405405,2.5866566488568528,0.9036991859289474,300
5.403348828828829,2.5801045899354813,0.911446541337743,300
5.428957117117117,2.5739729276596393,0.9192552389550517,300
5.454565405405406,2.6240646182131826,0.9271252502520806,300
5.480173693693694,2.5761398641701687,0.9350564770377416,300
5.505781981981982,2.5517326283283532,0.9430487457536961,300
5.53139027027027,2.5427721674605666,0.9511018014820436,300
5.556998558558559,2.604968345306317,0.9592153016727998,300
5.582606846846847,2.5959763680091905,0.9673888096029926,300
5.6082151351351355,2.552992774073532,0.9756217875846429,300
5.633823423423424,2.5758828510455656,0.983913589945103,300
5.659431711711711,2.637781124167264,0.9922634558104506,300
